time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,RSI,EMA_50,EMA_200,SMA_50,SMA_200,BB_upper,BB_lower,MACD,MACD_signal,ATR,VWAP
2024-11-29 03:45:00,96715.61,96568.72,96712.23,120.79,11673789.32,96610.08,direct,,66.21745084171202,,,,,,,,,290.32718634720874,96133.55721208239
2024-11-29 04:00:00,96651.9,96387.79,96610.08,130.91,12633237.73,96434.85,direct,,59.21507085087232,,,,,,,,,288.454530179551,96140.59293636527
2024-11-29 04:15:00,96474.68,96334.37,96434.85,132.26,12745051.94,96355.55,direct,,56.31285205877775,,,,,97064.95991783489,95196.14708216513,,,277.8727780238686,96145.54043955439
2024-11-29 04:30:00,96388.73,96265.28,96355.55,69.47,6689638.74,96326.74,direct,,55.253327354574076,,,,,97080.81727411809,95237.24372588193,,,266.84257959359206,96147.70334420571
2024-11-29 04:45:00,96448.3,96273.13,96326.74,77.7,7485757.96,96292.0,direct,,53.93552667559233,,,,,97085.4385959021,95294.7814040979,,,260.2945381940496,96149.6053291998
2024-11-29 05:00:00,96352.92,96231.52,96292.0,57.73,5557237.67,96337.13,direct,,55.422910992652305,,,,,97074.2639672363,95386.81103276371,,,250.3734997516171,96151.42253192402
2024-11-29 05:15:00,96549.07,96314.83,96337.13,283.39,27313611.31,96491.72,direct,,60.167468776002565,,,,,97072.95315261453,95478.08484738547,,,249.22110691221624,96166.89346885373
2024-11-29 05:30:00,96523.67,96404.32,96491.72,63.03,6079392.91,96476.53,direct,,59.49736383615682,,,,,97079.1427471525,95540.78025284751,,,239.94459927562875,96169.99530337479
2024-11-29 05:45:00,96476.53,96192.43,96476.53,92.18,8880395.71,96201.89,direct,,48.89432738850448,,,,,97022.35306225593,95667.42893774407,125.72358863339468,,243.0985564702271,96170.45529291382
2024-11-29 06:00:00,96403.97,96086.08,96201.89,99.29,9555292.31,96088.19,direct,,45.29543912944938,,,,,96947.87439907252,95799.6646009275,94.08171519216557,,248.4408024366394,96169.19819218299
2024-11-29 06:15:00,96267.5,96036.98,96088.19,87.61,8421443.73,96266.1,direct,,51.331856308463884,,,,,96909.1367766489,95885.90522335109,82.41116802093165,,247.16074511973687,96170.48590179552
2024-11-29 06:30:00,96375.81,96144.89,96266.1,102.5,9864901.43,96215.22,direct,,49.644682314967284,,,,,96851.6431857154,95988.45081428462,68.2696149036201,,246.0006918968984,96171.17158349394
2024-11-29 06:45:00,96372.53,96126.15,96215.22,415.48,39985888.34,96280.3,direct,,51.82576848038584,,,,,96814.77153710427,96059.51946289573,61.60361613758141,,246.02778533283455,96177.55507450721
2024-11-29 07:00:00,96428.87,96171.2,96280.3,94.89,9137950.24,96344.15,direct,,53.933943019601756,,,,,96809.34695711981,96051.1140428802,60.77237931363925,,246.85937209477484,96179.75271714765
2024-11-29 07:15:00,96344.56,95993.24,96344.15,141.39,13588506.55,96106.98,direct,,45.89906728920349,,,,,96816.75679673177,96008.66620326824,40.509018504977576,,254.3208455165761,96178.35264620397
2024-11-29 07:30:00,96150.34,95834.73,96106.98,145.93,14004826.12,95834.73,direct,,38.760664852101456,,,,,96819.07199442512,95917.67300557488,2.4535760651051532,,258.69864226539215,96171.67163614872
2024-11-29 07:45:00,95834.73,95622.57,95834.73,198.07,18958547.82,95643.73,direct,,34.685079234267675,,,,,96823.00952029495,95800.20447970503,-42.62636973327608,42.15593976791523,255.37445353214906,96158.13250577905
2024-11-29 08:00:00,95928.45,95641.09,95643.73,231.1,22135416.97,95801.4,direct,,40.2685264606172,,,,,96792.88476079362,95741.15723920637,-64.88198117379216,20.748355579573754,257.6591354227099,96147.76158739667
2024-11-29 08:15:00,95868.63,95736.74,95801.4,115.76,11089401.82,95857.64,direct,,42.16760157499504,,,,,96774.93212426027,95692.78387573974,-77.09293622065161,1.1800972195286832,248.67562574965913,96143.59677602105
2024-11-29 08:30:00,95982.08,95771.77,95857.64,144.29,13829683.85,95933.05,direct,,44.70614219801188,,,,,96703.83822006072,95685.9597799393,-79.7657592776377,-15.009074079904593,245.93522391039758,96139.893707591
2024-11-29 08:45:00,96015.03,95873.97,95933.05,99.53,9550275.43,95993.12,direct,,46.71269256089881,,,,,96642.46570892523,95685.63629107478,-76.158931082653,-27.239045480454276,238.44413648822615,96138.13245321077
2024-11-29 09:00:00,96003.06,95894.47,95993.12,100.93,9686481.66,95936.01,direct,,45.03927702924669,,,,,96610.41181148747,95667.80618851252,-77.02094396599568,-37.19542517756256,229.16884102478116,96135.70201444803
2024-11-29 09:15:00,96172.66,95934.47,95936.01,127.99,12301150.23,96166.16,direct,,52.43439964785187,,,,,96590.66516568357,95668.6138343164,-58.45903447041928,-41.4481470361339,229.81320952301124,96136.16012389257
2024-11-29 09:30:00,96489.11,96120.81,96166.16,173.83,16743374.67,96488.1,direct,,60.450798326228586,,,,,96617.51304239711,95657.90195760287,-17.568204700699425,-36.67215856904701,239.70512312851065,96143.22057783794
2024-11-29 09:45:00,96488.1,96315.01,96488.1,125.37,12084629.92,96384.49,direct,,57.11465064571018,,,,,96629.71983311034,95654.94416688965,6.403792465876904,-28.056968362062232,234.9469000479035,96146.66418420631
2024-11-29 10:00:00,96758.78,96324.29,96384.49,249.12,24054905.8,96665.67,direct,,63.070976948545294,,,,,96691.35152232452,95626.16647767546,47.542607425843016,-12.937053204481185,249.1999786159108,96161.00213788023
2024-11-29 10:15:00,96674.43,96543.5,96665.67,141.79,13698108.82,96586.35,direct,,60.51749137548005,,,,,96709.34712368337,95617.63387631663,72.90455524431309,4.231268485277669,240.7521230004881,96167.58988933814
2024-11-29 10:30:00,96827.69,96561.45,96586.35,179.82,17386500.17,96826.04,direct,,65.11380212866831,,,,,96785.06326327473,95576.86873672527,111.0647758400446,25.597969956231058,242.57268564331073,96180.28430611722
2024-11-29 10:45:00,96889.24,96765.23,96826.04,171.96,16651503.88,96889.2,direct,,66.22943141531789,,,,,96893.88958161941,95536.77341838059,144.73509367613588,49.425394700212024,234.10392238307492,96193.13658031414
2024-11-29 11:00:00,96890.54,96616.56,96889.2,220.62,21345302.83,96668.87,direct,,59.1261055618582,,,,,96947.91053729258,95540.82046270742,151.88938720953593,69.91819320207681,236.95221364142643,96203.9414726561
2024-11-29 11:15:00,97019.69,96585.27,96668.87,252.19,24416933.1,97006.66,direct,,65.27516558010817,,,,,97059.6064731706,95503.18052682938,182.7098805794667,92.47653067755479,251.05705552418155,96224.26830966413
2024-11-29 11:30:00,97200.51,96964.71,97006.66,252.67,24527563.92,97161.06,direct,,67.66937432765616,,,,,97195.03193323502,95462.33906676497,217.0916360051342,117.39955174307067,249.96726584388202,96247.50657837583
2024-11-29 11:45:00,97409.81,97158.73,97161.06,319.78,31119191.94,97293.9,direct,,69.61074362499504,96310.40667363993,,96263.484,,97341.728148724,95417.002851276,252.1518530935573,144.350012013168,250.04674685503343,96279.4345903824
2024-11-29 12:00:00,97512.89,97262.36,97293.9,555.51,54116097.14,97458.56,direct,,71.86587279199149,96355.4322942815,,96297.5112,,97505.78992670246,95364.38207329753,289.8824294096412,173.45649549246264,250.0812649368167,96338.84759597204
2024-11-29 12:15:00,97548.57,97232.72,97458.56,409.76,39904733.3,97269.78,direct,,65.83397490758585,96391.28906705478,,96329.49859999999,,97611.57208486645,95374.87991513354,301.0805455614609,198.9813055062623,254.77903172704447,96372.19744504784
2024-11-29 12:30:00,97332.93,97021.82,97269.78,424.69,41265571.9,97026.93,direct,,58.976318174559545,96416.2161624644,,96359.46559999998,,97651.34824510978,95454.32375489021,287.05023148597684,216.59509070220523,258.80267231796887,96395.58609599787
2024-11-29 12:45:00,97084.39,96936.18,97026.93,458.62,44484400.54,96967.84,direct,,57.409319499716474,96437.84846981874,,96386.98059999998,,97647.80162747928,95590.28137252074,268.07286027030204,226.89064461582458,250.9031957238287,96416.80581617025
2024-11-29 13:00:00,97106.09,96835.06,96967.84,422.61,40963330.66,96962.89,direct,,57.27203879226985,96458.43833374741,,96410.4848,,97643.9643042216,95710.26769577841,249.75471632332483,231.46345895732466,252.340824600698,96434.83666598408
2024-11-29 13:15:00,96963.42,96803.8,96962.89,240.0,23243766.57,96864.13,direct,,54.47324487449562,96474.34781085537,,96437.7014,,97620.38623547288,95834.49476452712,224.67839595091937,230.1064463560436,245.71790855779068,96442.73181805329
2024-11-29 13:30:00,97142.73,96860.46,96864.13,283.07,27458295.26,97074.89,direct,,59.07009939790421,96497.89848493948,,96468.9868,,97610.51499276556,95958.55000723444,219.28403217252344,227.9419635193396,248.32877223223346,96456.17384845506
2024-11-29 13:45:00,97294.85,97051.61,97074.89,329.27,31995998.88,97257.93,direct,,62.60182513967619,96527.70364239284,,96498.32400000001,,97613.15128853726,96082.39471146274,227.16019693677663,227.78561020282703,247.96528850136002,96475.55920715135
2024-11-29 14:00:00,97305.88,97035.86,97257.93,317.81,30882185.85,97089.89,direct,,57.68107852635165,96549.75016622058,,96524.8278,,97551.95853801443,96258.97546198558,217.3373608183174,225.6959603259251,249.54062503697745,96489.56886514316
2024-11-29 14:15:00,97305.0,96957.46,97089.89,440.12,42771636.57,97303.09,direct,,61.78532461341383,96579.29290480015,,96552.12299999999,,97534.44202791248,96390.18497208753,224.17203496120055,225.39117525298022,256.5405803914786,96514.4767669416
2024-11-29 14:30:00,97652.2,97195.63,97303.09,1217.57,118647230.01,97599.4,direct,,66.62935826838108,96619.29710461192,,96574.46200000001,,97610.48404210311,96425.2729578969,250.609434532249,230.43482710883399,270.828396077801,96599.4078443326
2024-11-29 14:45:00,98144.2,97543.88,97599.4,1955.2,191388779.26,98098.92,direct,,72.87220564831713,96677.32153188204,,96607.2932,,97793.00740701008,96414.19259298993,308.3142981901183,246.01072132509086,294.3635106436718,96767.53234879581
2024-11-29 15:00:00,98665.84,97987.39,98098.92,1895.84,186350311.71,98615.08,direct,,77.54652046290941,96753.31206004354,,96645.1646,,98126.18584440816,96275.95515559184,391.1862648942624,275.0458300389252,321.79825988340934,96949.37387223927
2024-11-29 15:15:00,98735.69,98232.33,98615.08,2068.34,203788384.38,98232.37,direct,,68.16762329023545,96811.3143321987,,96674.23120000001,,98266.16550444419,96300.5774955558,421.12690815370297,304.26204566188073,334.76695560602303,97074.04791758813
2024-11-29 15:30:00,98409.49,97807.17,98232.37,1627.47,159668116.5,98316.62,direct,,69.05491400214915,96870.34592701445,,96706.7012,,98414.00458586442,96301.79641413559,446.50630776546313,332.7108980825972,353.87788734845043,97161.95906615033
2024-11-29 15:45:00,98562.55,98143.53,98316.62,1418.82,139561795.34,98151.39,direct,,65.21561329249081,96920.58294948448,,96739.311,,98507.93855781811,96334.08144218188,448.12132104802004,355.7929826756818,358.53089539498995,97219.58222192209
2024-11-29 16:00:00,98481.72,98151.35,98151.39,1170.79,115119383.77,98232.04,direct,,66.20332824055012,96972.01263773999,,96769.7072,,98583.32241046272,96415.01458953728,450.7134673970577,374.777079619957,356.51940286677603,97265.99023375416
2024-11-29 16:15:00,98346.26,97850.08,98232.04,1179.45,115739877.77,98345.21,direct,,67.59387625537991,97025.86351469136,,96804.40980000001,,98685.0762768488,96447.11572315118,456.63582174576004,391.1488280451176,366.49515980486296,97313.53403671889
2024-11-29 16:30:00,98590.06,97976.94,98345.21,1218.95,119789216.69,98209.33,direct,,64.17945585982369,97072.27396509562,,96839.89940000001,,98754.76093500007,96482.25806499993,445.23258573126805,401.96557958234774,384.11121981880103,97352.5969176127
2024-11-29 16:45:00,98231.77,97884.39,98209.33,767.09,75224019.77,97928.9,direct,,57.70133403651036,97105.86714293502,,96871.36639999998,,98783.93902285455,96516.57997714545,408.85406650930236,403.3432769677387,381.48756126031554,97367.95765988588
2024-11-29 17:00:00,97960.35,97213.2,97928.9,1145.76,111785105.56,97231.81,direct,,45.426593630614214,97110.80607850621,,96889.46780000001,,98784.51589054966,96493.32810945032,320.08475297063706,386.6915721683184,407.60630688457934,97362.77050742203
2024-11-29 17:15:00,97386.44,97029.23,97231.81,1040.95,101172407.81,97096.08,direct,,43.48679972639539,97110.22858523145,,96905.54940000002,,98789.44619998278,96471.02780001721,236.060991617298,356.56545605811436,404.0065706785384,97353.88092327559
2024-11-29 17:30:00,97461.59,97049.12,97096.08,1063.42,103430443.22,97200.4,direct,,45.41604236662079,97113.76471914395,,96922.8148,,98782.42313787495,96495.39786212504,175.8620789715933,320.4247806408102,404.6111013443572,97348.823122133
2024-11-29 17:45:00,97421.58,97055.41,97200.4,823.18,80087871.77,97064.49,direct,,43.340190841838265,97111.83237721674,,96934.2702,,98776.63858200423,96510.84741799574,115.8517391041969,279.5101723334875,401.8653083911887,97341.74838348069
2024-11-29 18:00:00,97248.03,96944.92,97064.49,671.41,65182161.19,97219.45,direct,,46.35112001344977,97116.05267614941,,96949.1286,,98763.85909161696,96549.28290838303,79.87632480234606,239.58340282725922,394.8113577918181,97339.32088666978
2024-11-29 18:15:00,97388.46,97166.96,97219.45,649.74,63210952.12,97358.77,direct,,48.976396797218946,97125.57100257493,,96972.2662,,98737.61013808283,96624.99586191717,61.894033542484976,204.0455289703044,382.4319750924025,97339.68818687067
2024-11-29 18:30:00,97438.53,97240.44,97358.77,500.01,48683557.12,97350.24,direct,,48.818881581367584,97134.38155149356,,96997.50720000001,,98726.28327650142,96663.85772349859,46.41954285692191,172.52033174762792,369.26469115723063,97339.83946186339
2024-11-29 18:45:00,97458.69,97210.23,97350.24,284.09,27656226.46,97276.77,direct,,47.40470758932583,97139.9654122193,,97017.7206,,98725.65949741016,96666.36550258983,27.905801802902715,143.5974257586829,360.63578464600033,97339.32995842338
2024-11-29 19:00:00,97297.09,97012.14,97276.77,303.96,29520937.58,97012.31,direct,,42.618933094125346,97134.95931762247,,97033.6624,,98731.42444935525,96652.84255064474,-8.013805026334012,113.27517960167953,355.22965717128585,97336.53412976555
2024-11-29 19:15:00,97210.49,96981.38,97012.31,217.26,21100275.76,97184.98,direct,,46.42220335212339,97136.92091300983,,97051.756,,98735.58787307728,96636.86812692272,-22.29037670137768,86.16206834106808,346.2211102304797,97335.61364572066
2024-11-29 19:30:00,97445.01,97168.72,97184.98,505.65,49246681.23,97335.65,direct,,49.563630336938566,97144.71421053885,,97071.586,,98733.0092113777,96613.07178862227,-21.202444233669667,64.68916582612053,341.2260309283021,97335.61415385643
2024-11-29 19:45:00,97536.65,97316.13,97335.65,467.82,45585004.28,97438.48,direct,,51.64735387410697,97156.23443757654,,97098.21600000001,,98685.91568189299,96594.12131810699,-11.905489232070977,49.37023481448223,332.6041715762798,97336.92803951037
2024-11-29 20:00:00,97453.61,97303.0,97438.48,404.27,39365520.34,97449.44,direct,,51.87556526681352,97167.73269492648,,97130.51019999999,,98529.06368538617,96634.40931461383,-3.6115730429883115,38.773873242988124,319.6045878922599,97338.15552102674
2024-11-29 20:15:00,97575.0,97422.27,97449.44,331.62,32331284.7,97575.0,direct,,54.523628302435334,97183.70396179213,,97169.13559999998,,98448.00743792087,96649.72856207914,12.943849305069307,33.60786845540436,307.6849744713839,97340.25887523913
2024-11-29 20:30:00,97719.58,97497.88,97575.0,476.37,46488010.09,97576.87,direct,,54.563727931194116,97199.12223780027,,97204.645,,98339.67734941393,96684.08365058606,25.916287334970548,32.0695522313176,301.5431905805705,97343.24213984908
2024-11-29 20:45:00,97603.89,97397.81,97576.87,444.08,43283959.35,97416.26,direct,,50.449160823877406,97207.63744416104,,97235.8174,,98249.6416812808,96700.60631871919,22.9723423460091,30.250110254255905,294.72439125338707,97344.08937334246
2024-11-29 21:00:00,97532.23,97373.31,97416.26,193.35,18837782.76,97423.11,direct,,50.620190784444425,97216.0873483116,,97265.61859999999,,98126.98573062822,96742.36926937179,20.950478410566575,28.39018388551804,285.02407759243073,97344.48640916546
2024-11-29 21:15:00,97441.51,97087.7,97423.11,406.26,39511054.37,97308.5,direct,,47.65632614548481,97219.711373868,,97291.92619999999,,97935.9362736501,96829.7477263499,9.984967026262893,24.709140513667013,289.9373577643998,97344.11112199673
2024-11-29 21:30:00,97377.91,97228.97,97308.5,196.2,19090557.3,97361.34,direct,,49.1350205875912,97225.26543763789,,97320.4328,,97743.18111190044,96937.70388809954,5.495122300373623,20.866336871008336,279.8661179240857,97344.1974992455
2024-11-29 21:45:00,97473.58,97355.7,97361.34,186.12,18134109.56,97469.68,direct,,52.12153854930736,97234.85032243641,,97346.50319999998,,97624.3586412984,97010.60435870159,10.557322332213516,18.804533963249373,268.2956809295085,97344.79225659624
2024-11-29 22:00:00,97497.44,97405.79,97469.68,260.17,25353392.78,97455.93,direct,,51.70659336001147,97243.52011371341,,97365.8598,,97638.5858032472,97018.7891967528,13.306256005802425,17.704878371759985,255.67813229168706,97345.5238834485
2024-11-29 22:15:00,97498.88,97311.99,97455.93,219.67,21397850.77,97401.95,direct,,50.02292160748969,97249.73305043054,,97386.20899999999,,97636.13442331813,97051.82757668187,11.00224385826732,16.364351469061454,250.76469427085223,97345.83565467568
2024-11-29 22:30:00,97563.86,97401.88,97401.95,132.86,12955256.36,97503.05,direct,,53.10298502946581,97259.66704845287,,97402.9566,,97651.3037482485,97066.92325175152,17.1366817044036,16.518817516129886,244.4229303943625,97346.3598262792
2024-11-29 22:45:00,97551.48,97326.18,97503.05,93.48,9106682.16,97375.25,direct,,48.99258987751395,97264.19971321942,,97418.73460000001,,97633.6899129266,97115.61308707342,11.552703587221913,15.525594730348292,243.05700679476539,97346.42737684479
2024-11-29 23:00:00,97424.86,97175.21,97375.25,379.97,36969295.24,97294.77,direct,,46.54906160717803,97265.39854799514,,97428.1092,,97630.4152738702,97126.41972612982,0.6260802351607708,12.545691831310789,243.52793488085314,97345.94165316522
2024-11-29 23:15:00,97386.77,97264.21,97294.77,177.9,17313109.1,97312.46,direct,,47.17275264036413,97267.24409513258,,97436.5744,,97629.62577676369,97122.57822323631,-6.5306312826578505,8.730427208517062,234.88736810364918,97345.79486551143
2024-11-29 23:30:00,97470.12,97309.98,97312.46,151.77,14782102.21,97419.19,direct,,50.89562155141348,97273.20275806855,,97451.5808,,97633.44772941392,97125.65127058607,-3.5492442235990893,6.274492922093832,229.5482703819599,97346.06857409835
2024-11-29 23:45:00,97530.42,97341.51,97419.19,138.34,13479396.12,97510.92,direct,,53.90244040259937,97282.52500285018,,97461.666,,97646.70751419899,97135.806485801,6.144540443448932,6.248502426364853,226.6455367832487,97346.62726775352
2024-11-30 00:00:00,97514.26,97266.37,97510.92,234.3,22806191.77,97278.1,direct,,46.1742094903223,97282.35147332663,,97464.0068,,97600.47826754049,97208.61473245951,-4.903172885155072,4.018167364060869,228.16299844158806,97346.2365675667
2024-11-30 00:15:00,97404.45,97230.7,97278.1,258.82,25190393.82,97294.75,direct,,46.76206621407869,97282.83769005894,,97464.0238,,97586.21084312427,97233.85915687574,-12.174706998615875,0.7795924915255199,224.27635569576032,97345.91436427708
2024-11-30 00:30:00,97314.31,97005.14,97294.75,347.37,33744058.82,97032.35,direct,,39.44968407832299,97273.01464338996,,97455.49960000001,,97634.74618681423,97154.99381318579,-38.66522851771151,-7.109371710321886,230.3401874317773,97343.30761305119
2024-11-30 00:45:00,97133.25,96996.52,97032.35,284.68,27627777.69,97018.13,direct,,39.09291786195738,97263.01916717859,,97450.4666,,97663.30004771032,97084.4049522897,-60.11364020910696,-17.710225410078902,223.65374547236436,97341.1092664658
2024-11-30 01:00:00,97018.17,96789.19,97018.13,446.59,43260379.45,96824.45,direct,,34.51453522529741,97245.82037630885,,97446.41700000002,,97715.56370201093,96969.64229798905,-91.68315204471583,-32.50481073700629,224.03419222433806,97335.69735146224
2024-11-30 01:15:00,96844.25,96659.0,96824.45,281.56,27242487.11,96742.15,direct,,32.75886636836037,97226.06859684577,,97441.9032,,97740.81318208738,96861.10781791262,-121.93751998379594,-50.39135258636422,221.2638927797425,97331.8077670832
2024-11-30 01:30:00,96882.6,96680.7,96742.15,380.7,36841888.24,96700.61,direct,,31.877461102648667,97205.46237736162,,97436.65759999999,,97749.74368369962,96764.55131630036,-147.56521543482086,-69.82612515605555,219.88075758119007,97326.26308635373
2024-11-30 01:45:00,96761.46,96465.78,96700.61,399.14,38548545.85,96467.42,direct,,27.41775021415758,97176.5195390337,,97428.7234,,97804.11156832318,96615.29943167685,-184.56429061229574,-92.77375824730359,225.29498918253418,97318.44109137404
2024-11-30 02:00:00,96612.15,96352.1,96467.42,396.15,38217597.15,96612.15,direct,,33.62449832294158,97154.38740024806,,97419.4686,,97808.72628585136,96529.58871414865,-199.9034601603198,-114.19969862990683,227.77748995520946,97312.12077244943
2024-11-30 02:15:00,96621.85,96454.07,96612.15,216.29,20878172.47,96588.92,direct,,33.13472803350109,97132.21220808147,,97406.0884,,97816.78812755899,96449.568872441,-211.49633134283067,-133.6590251724916,223.4919549584087,97308.60253351612
2024-11-30 02:30:00,96735.46,96507.78,96588.92,200.03,19327512.4,96586.71,direct,,33.085353824207715,97110.8199646273,,97396.0248,,97809.03473905261,96379.85926094739,-218.345146869382,-150.5962495118697,223.79110103280863,97305.36606769232
2024-11-30 02:45:00,96713.93,96561.64,96586.71,135.55,13098693.02,96638.07,direct,,35.49112136336629,97092.28075032818,,97382.72439999999,,97772.04375023201,96333.68924976797,-217.1256701808452,-163.9021336456648,218.6838795304647,97303.34467138452
2024-11-30 03:00:00,96755.13,96582.43,96638.07,507.47,49047414.72,96727.29,direct,,39.55652601233605,97077.96738757021,,97365.28219999999,,97723.97582686316,96308.89317313685,-206.57860815785534,-172.43742854810293,215.3993167068609,97296.88387036053
2024-11-30 03:15:00,96727.29,96438.87,96727.29,435.07,42015286.56,96496.59,direct,,33.65107248796134,97055.16827433216,,97333.23559999999,,97690.01362047225,96252.31937952776,-214.3644871067081,-180.82284025982398,220.61507979922786,97289.26815398267
2024-11-30 03:30:00,96611.14,96470.27,96496.59,104.0,10040821.73,96602.35,direct,,38.20559446711506,97037.41069494658,,97292.981,,97618.41300945349,96233.84999054649,-209.58493942154746,-186.5752600921687,214.91900267071125,97287.70952892803
2024-11-30 03:45:00,96706.09,96558.47,96602.35,160.25,15487616.58,96681.31,direct,,41.43778370764097,97023.44596181142,,97261.95979999998,,97559.32984289379,96223.53915710622,-197.1530437773763,-188.69081682921023,210.1119310513744,97285.5946109671
2024-11-30 04:00:00,96809.32,96490.38,96681.31,1868.19,180665269.83,96705.53,direct,,42.43244921266819,97010.97866919136,,97229.73800000001,,97507.7188455531,96216.22615444691,-183.23411649173067,-187.59947676171433,217.88536454770497,97262.91778822463
2024-11-30 04:15:00,96793.69,96640.92,96705.53,852.62,82441235.02,96664.33,direct,,41.15201171570207,96997.38460373288,,97199.9968,,97446.01740267192,96213.1145973281,-173.52744563842134,-184.78507053705573,213.23426708001202,97252.42660855154
2024-11-30 04:30:00,96733.95,96491.27,96664.33,1040.95,100604963.86,96668.86,direct,,41.36153319874024,96984.50128593943,,97168.7332,,97348.84063873977,96235.25836126022,-163.58361581727513,-180.54477959309963,215.33753371715352,97240.20661294737
2024-11-30 04:45:00,96743.97,96597.62,96668.86,1070.24,103506483.61,96736.27,direct,,44.52666654024937,96974.76672570652,,97136.5544,,97201.96258097024,96304.67141902978,-148.55122930991638,-174.146069536463,210.40985273735728,97229.57871083988
2024-11-30 05:00:00,96840.11,96736.26,96736.27,317.42,30723094.48,96823.06,direct,,48.38926442062489,96968.81744234548,,97108.82899999998,,97111.49231734559,96349.63768265441,-128.15740820804785,-164.94833727077997,202.7984346846893,97227.04976576111
2024-11-30 05:15:00,96930.74,96815.23,96823.27,83.15,8054991.77,96857.92,direct,,49.898268274163854,96964.46852303781,,97087.40940000002,,96996.43921554417,96421.00778445581,-107.93800525691768,-153.54627086800753,196.56354649292646,97226.44868849227
2024-11-30 05:30:00,96951.65,96719.83,96857.92,1220.84,118228685.73,96870.38,direct,,50.45586205233656,96960.77877703634,,97080.1808,,96959.07757332844,96442.17242667156,-89.87256983642874,-140.8115306616918,199.08186460057405,97218.13708185861
2024-11-30 05:45:00,97237.46,96705.7,96870.38,3164.76,306794852.1,97161.26,invert_divide,ETH,61.28755393917801,96968.64078578001,,97081.4844,,97005.88870610394,96409.67429389608,-51.49044727240107,-122.94731398383365,222.8445885576766,97214.88865348595
2024-11-30 06:00:00,97279.04,96710.18,97161.26,2837.14,275417116.94,96961.37,direct,,52.75245453947769,96968.3556569259,,97076.7038,,97028.98327480794,96400.27172519207,-36.77783902682131,-105.71341899243119,247.55997508927115,97202.52423375795
2024-11-30 06:15:00,97084.79,96698.18,96961.37,2583.69,250403319.52,96872.07,direct,,49.4399291993949,96964.57974881116,,97072.85539999999,,97042.77065396083,96399.47634603917,-31.955392805597512,-90.96181375506445,257.4921197257518,97188.49345915663
2024-11-30 06:30:00,97025.06,96622.69,96924.59,1358.22,131461385.48,96996.74,direct,,53.8014694370918,96965.84093513229,,97068.4012,,97078.98785541233,96392.87214458769,-17.86777376840473,-76.34300575773251,267.84053974534066,97184.31229571468
2024-11-30 06:45:00,97058.38,96659.05,96996.74,683.56,66267709.36,96692.05,direct,,43.84634801781238,96955.10403571535,,97055.0668,,97068.33072743486,96425.99227256514,-30.932599038205808,-67.26092441382718,277.23264404924504,97178.96041097536
